Num dataset, Bubble sort, Select sort, Insert sort, Heap sort, Shell sort, Radix sort, Quick sort, Merge sort
1321,0.007267,0.003194,0.001853,0.032914,0.000636,0.000325,0.000112,0.000723
1322,0.007156,0.003163,0.001894,0.035467,0.000904,0.000432,0.000158,0.001075
1323,0.007097,0.003185,0.001881,0.027601,0.000519,0.000247,0.00009,0.000605
1324,0.007185,0.003212,0.001878,0.02825,0.000543,0.000264,0.000095,0.000628
1325,0.007232,0.003181,0.001871,0.025373,0.000592,0.000251,0.000089,0.00059
1326,0.007097,0.003185,0.001946,0.038815,0.000546,0.000253,0.000093,0.000718
1327,0.008109,0.005074,0.001904,0.028723,0.000601,0.00029,0.000107,0.00072
1328,0.007173,0.00321,0.001945,0.04112,0.001552,0.000433,0.0001,0.00133
1329,0.007296,0.003595,0.003106,0.033553,0.00081,0.000387,0.000141,0.000973
1330,0.008406,0.00429,0.001879,0.03918,0.000905,0.000443,0.000161,0.00106
1331,0.012572,0.003785,0.002937,0.028302,0.000583,0.000277,0.000099,0.000686
1332,0.008368,0.003197,0.001942,0.040154,0.000925,0.000436,0.000198,0.001124
1333,0.008681,0.004044,0.002059,0.025099,0.000564,0.000296,0.000108,0.000697
1334,0.007234,0.003211,0.001929,0.027386,0.000544,0.000259,0.000093,0.000693
1335,0.007282,0.003226,0.002474,0.028887,0.000569,0.000284,0.000137,0.000613
1336,0.008179,0.003905,0.001904,0.025051,0.000623,0.000296,0.000108,0.000732
1337,0.007366,0.003363,0.001958,0.028313,0.000545,0.000251,0.000092,0.000663
1338,0.008002,0.003271,0.001938,0.040042,0.001067,0.000508,0.000188,0.001294
1339,0.013138,0.005084,0.002943,0.042696,0.000946,0.000463,0.000162,0.001049
1340,0.008128,0.003966,0.002232,0.044543,0.000922,0.000443,0.000165,0.001174
1341,0.007263,0.003308,0.001961,0.044169,0.001052,0.000512,0.000185,0.001196
1342,0.014263,0.004875,0.00238,0.041391,0.000936,0.000496,0.000165,0.001051
1343,0.011652,0.00649,0.002872,0.043144,0.000936,0.000444,0.000162,0.001045
1344,0.010135,0.005053,0.002651,0.042318,0.000932,0.000442,0.000161,0.001067
1345,0.012759,0.005141,0.003037,0.04234,0.000928,0.000399,0.000146,0.001063
1346,0.010707,0.003301,0.002032,0.043482,0.000934,0.000453,0.000165,0.001189
1347,0.008206,0.003263,0.002015,0.045352,0.000946,0.000468,0.000165,0.001217
1348,0.012675,0.006364,0.002924,0.043507,0.000929,0.000486,0.000162,0.001111
1349,0.008388,0.006361,0.002617,0.046438,0.000918,0.000448,0.000163,0.001123
1350,0.007494,0.003357,0.002018,0.036822,0.001056,0.000369,0.00013,0.000924
1351,0.010907,0.005304,0.001961,0.044386,0.001045,0.000462,0.000174,0.001058
1352,0.008068,0.003311,0.001973,0.046031,0.000958,0.000455,0.000161,0.001064
1353,0.007563,0.003299,0.00204,0.041601,0.001142,0.000521,0.000202,0.001227
1354,0.009165,0.003304,0.002047,0.043462,0.000963,0.000454,0.000162,0.001228
1355,0.009436,0.004035,0.002444,0.042737,0.000943,0.000454,0.000184,0.001134
1356,0.008449,0.004002,0.002644,0.049481,0.000997,0.000451,0.000165,0.001117
1357,0.007621,0.00346,0.002018,0.046004,0.000954,0.000447,0.000163,0.001106
1358,0.009664,0.003372,0.002311,0.044965,0.000937,0.000472,0.000162,0.001082
1359,0.012496,0.005199,0.002957,0.042438,0.00093,0.000508,0.000141,0.000984
1360,0.014228,0.005461,0.002304,0.041225,0.000915,0.000497,0.000167,0.001099
1361,0.010021,0.004479,0.002473,0.044623,0.000972,0.000508,0.000165,0.0011
1362,0.014081,0.005186,0.002784,0.041892,0.000907,0.000397,0.000146,0.00103
1363,0.013787,0.006152,0.002742,0.042543,0.000971,0.000453,0.000163,0.001103
1364,0.014361,0.005189,0.002722,0.041959,0.00095,0.000448,0.000142,0.000969
1365,0.01356,0.005746,0.002515,0.042957,0.000943,0.00048,0.000165,0.0011
1366,0.014581,0.004691,0.002446,0.042643,0.000952,0.000422,0.000145,0.00099
1367,0.014209,0.005972,0.002563,0.04172,0.000917,0.000444,0.000162,0.000986
1368,0.015416,0.005206,0.002941,0.042379,0.000883,0.000422,0.000146,0.000994
1369,0.012134,0.005263,0.002836,0.043339,0.000878,0.000429,0.000145,0.001028
1370,0.013561,0.005246,0.00257,0.041865,0.00086,0.000427,0.000145,0.000986
1371,0.013852,0.0053,0.003033,0.043747,0.000956,0.000452,0.000167,0.001119
1372,0.011696,0.005315,0.002921,0.044004,0.000981,0.000498,0.000172,0.001104
1373,0.012369,0.006593,0.002955,0.043069,0.000988,0.000456,0.000145,0.000991
1374,0.015682,0.005261,0.002548,0.041787,0.000984,0.000496,0.000165,0.001058
1375,0.008565,0.003439,0.002617,0.046265,0.001015,0.000474,0.000162,0.001104
1376,0.00971,0.003459,0.002211,0.047754,0.00096,0.000459,0.000161,0.001103
1377,0.01152,0.004902,0.002114,0.041157,0.000981,0.00049,0.000165,0.000997
1378,0.008595,0.003561,0.002375,0.044895,0.000955,0.000461,0.000163,0.001127
1379,0.007787,0.003435,0.002113,0.04688,0.00102,0.000461,0.000196,0.001084
1380,0.009087,0.00431,0.002021,0.043858,0.001,0.000455,0.000164,0.001184
1381,0.008948,0.004892,0.002099,0.044369,0.00105,0.000491,0.000165,0.001137
1382,0.010142,0.003435,0.002038,0.041076,0.000985,0.000506,0.000168,0.001125
1383,0.013812,0.005378,0.00269,0.042346,0.00088,0.000447,0.000145,0.000977
1384,0.008174,0.003804,0.002477,0.047135,0.001017,0.000468,0.000183,0.001153
1385,0.009765,0.004189,0.002465,0.027597,0.000728,0.000339,0.000121,0.001081
1386,0.011875,0.004214,0.00248,0.043454,0.000901,0.000409,0.000147,0.000992
1387,0.007845,0.003531,0.002033,0.045547,0.000998,0.000458,0.000172,0.001119
1388,0.01429,0.005366,0.002655,0.04247,0.001015,0.000462,0.000164,0.001131
1389,0.015283,0.0064,0.002726,0.042735,0.000875,0.000429,0.000145,0.001004
1390,0.015238,0.004636,0.002258,0.041757,0.000953,0.000451,0.000151,0.000986
1391,0.009654,0.004586,0.003064,0.044887,0.001022,0.000466,0.000178,0.001028
1392,0.010791,0.004311,0.002226,0.041713,0.001055,0.000482,0.000162,0.00115
1393,0.008545,0.004228,0.002421,0.04571,0.000989,0.0005,0.000172,0.001009
1394,0.011521,0.005382,0.002463,0.035167,0.000862,0.000376,0.000192,0.000976
1395,0.013914,0.006046,0.003181,0.033258,0.001,0.000461,0.000173,0.001115
1396,0.013376,0.004215,0.002498,0.046399,0.000999,0.000459,0.000158,0.001016
1397,0.010279,0.005442,0.003004,0.044263,0.000994,0.000502,0.000177,0.001054
1398,0.014031,0.005461,0.002682,0.04306,0.000992,0.000475,0.000175,0.001072
1399,0.009837,0.00368,0.002098,0.046351,0.00101,0.000515,0.000175,0.001149
1400,0.008221,0.004994,0.002096,0.045233,0.001009,0.00047,0.000174,0.001146
1401,0.014236,0.004141,0.002103,0.045483,0.000956,0.000419,0.000152,0.001038
1402,0.008537,0.003567,0.002082,0.04933,0.001054,0.000524,0.000176,0.001114
1403,0.015178,0.005756,0.002539,0.042885,0.000869,0.000434,0.000167,0.001051
1404,0.008701,0.003566,0.002113,0.046586,0.001001,0.000439,0.000149,0.001088
1405,0.016828,0.005714,0.002089,0.045078,0.000893,0.000412,0.000149,0.001002
1406,0.01064,0.004244,0.003181,0.039074,0.001092,0.000492,0.000169,0.001164
1407,0.008161,0.003651,0.002162,0.048313,0.00084,0.000369,0.000132,0.000905
1408,0.009163,0.004803,0.002126,0.039378,0.001021,0.000467,0.00017,0.001168
1409,0.010045,0.003739,0.002197,0.036032,0.001042,0.000467,0.000167,0.001135
1410,0.009002,0.005896,0.002145,0.047041,0.001031,0.000467,0.000175,0.001132
1411,0.0126,0.004154,0.002386,0.047069,0.000907,0.000435,0.000167,0.001003
1412,0.01535,0.004747,0.002266,0.041428,0.000923,0.000462,0.000148,0.001046
1413,0.00929,0.003624,0.002163,0.048711,0.001089,0.000459,0.000148,0.001019
1414,0.008609,0.005434,0.002807,0.046039,0.001032,0.00047,0.000149,0.001062
1415,0.013721,0.005592,0.002606,0.044635,0.001049,0.00043,0.00015,0.001032
1416,0.012729,0.00417,0.002623,0.047579,0.001047,0.000498,0.000165,0.001071
1417,0.008213,0.004915,0.002379,0.046974,0.001027,0.000495,0.000171,0.001036
1418,0.009664,0.004427,0.002849,0.048152,0.00103,0.000474,0.000169,0.001101
1419,0.008887,0.005865,0.002201,0.047182,0.001021,0.000488,0.000166,0.001137
1420,0.0088,0.004068,0.002363,0.023718,0.000584,0.000263,0.000094,0.000706
1421,0.014393,0.00366,0.00227,0.040408,0.000953,0.000435,0.00015,0.001024
1422,0.015437,0.005096,0.002642,0.043009,0.000872,0.000439,0.000149,0.00106
1423,0.014203,0.004502,0.002202,0.041095,0.000893,0.00042,0.000149,0.001059
1424,0.009688,0.004426,0.003351,0.048071,0.00106,0.000473,0.000173,0.001055
1425,0.010466,0.003668,0.002148,0.042482,0.001026,0.000474,0.000171,0.001191
1426,0.009245,0.004432,0.003134,0.046165,0.001047,0.000453,0.00015,0.001031
1427,0.015567,0.00477,0.002696,0.043697,0.00094,0.000423,0.000153,0.001084
1428,0.016303,0.00527,0.002661,0.043015,0.000953,0.000467,0.000151,0.001014
1429,0.008493,0.004172,0.002784,0.050403,0.00107,0.000478,0.000181,0.001154
1430,0.010119,0.004845,0.003355,0.046871,0.000914,0.000448,0.000155,0.001034
1431,0.016571,0.005246,0.002648,0.044709,0.000918,0.000423,0.00017,0.001079
1432,0.010375,0.003688,0.002986,0.045513,0.00101,0.000446,0.000157,0.001064
1433,0.009339,0.004854,0.002339,0.043516,0.00086,0.000327,0.000101,0.000718
1434,0.009981,0.004591,0.002988,0.027652,0.000761,0.000381,0.000135,0.00098
1435,0.009173,0.003706,0.002216,0.050403,0.001071,0.000484,0.000175,0.001174
1436,0.008346,0.003873,0.002252,0.028662,0.000631,0.000289,0.000099,0.000668
1437,0.008362,0.003747,0.002193,0.027724,0.000587,0.000266,0.000096,0.000645
1438,0.011573,0.005016,0.002228,0.048648,0.000997,0.000427,0.000173,0.001081
1439,0.008465,0.0038,0.002251,0.032218,0.00157,0.000279,0.000101,0.000978
1440,0.008413,0.003755,0.00218,0.03844,0.000617,0.00031,0.000166,0.000693
1441,0.011521,0.003731,0.002574,0.037113,0.00106,0.000487,0.000188,0.00123
1442,0.014588,0.005728,0.002649,0.046009,0.000834,0.000378,0.000136,0.000916
1443,0.007933,0.003256,0.001501,0.042646,0.001225,0.000479,0.00018,0.001113
1444,0.009692,0.004534,0.003553,0.049892,0.000972,0.000429,0.000156,0.001112
1445,0.014174,0.003805,0.002555,0.046362,0.000963,0.000462,0.000169,0.001033
1446,0.011675,0.005368,0.002714,0.045464,0.000963,0.000436,0.000153,0.001072
1447,0.010672,0.005025,0.002734,0.044395,0.000958,0.000427,0.000154,0.001023
1448,0.013772,0.005861,0.002815,0.046708,0.000931,0.000428,0.000162,0.001039
1449,0.015608,0.004841,0.00272,0.044099,0.000955,0.000463,0.000156,0.001042
1450,0.011907,0.00631,0.003392,0.045537,0.001064,0.000489,0.000155,0.001093
1451,0.014632,0.004577,0.002691,0.043809,0.000934,0.000433,0.000156,0.001089
1452,0.013787,0.004966,0.002746,0.043995,0.000974,0.000433,0.000157,0.001027
1453,0.016007,0.004821,0.00279,0.044124,0.00096,0.000453,0.000171,0.001043
1454,0.014572,0.005885,0.002794,0.045816,0.00097,0.000433,0.000158,0.001036
1455,0.01008,0.008043,0.00352,0.047335,0.000986,0.000433,0.000159,0.001078
1456,0.016559,0.005905,0.002769,0.045988,0.000979,0.000481,0.00016,0.001036
1457,0.016916,0.004829,0.002395,0.043083,0.000972,0.000429,0.000157,0.001043
1458,0.015423,0.00558,0.002738,0.044675,0.000966,0.00048,0.000158,0.001049
1459,0.017029,0.004758,0.002287,0.042967,0.00096,0.00047,0.000157,0.001032
1460,0.015892,0.005481,0.002832,0.046192,0.000948,0.000434,0.000158,0.001033
1461,0.014458,0.004828,0.002749,0.043864,0.000961,0.000458,0.000162,0.001066
1462,0.015629,0.005944,0.002767,0.045439,0.000955,0.000472,0.000159,0.001015
1463,0.013374,0.004674,0.002729,0.047641,0.000959,0.000459,0.000161,0.001062
1464,0.012032,0.006023,0.003091,0.047449,0.001008,0.000461,0.000171,0.001089
1465,0.009279,0.004846,0.003569,0.051623,0.000983,0.000438,0.000174,0.001054
1466,0.016147,0.005279,0.002547,0.043702,0.000963,0.000456,0.000162,0.000996
1467,0.009908,0.006791,0.002284,0.052096,0.000986,0.000434,0.00016,0.001104
1468,0.008944,0.003893,0.002301,0.049939,0.000948,0.000465,0.000159,0.001157
1469,0.010952,0.004148,0.002736,0.049509,0.00095,0.000485,0.000186,0.001103
1470,0.016535,0.00538,0.002802,0.046168,0.000965,0.000436,0.000158,0.00104
1471,0.009183,0.003987,0.002333,0.049399,0.000964,0.000449,0.000174,0.001117
1472,0.015778,0.005969,0.002779,0.045333,0.000964,0.000478,0.000168,0.001083
1473,0.016001,0.005767,0.002906,0.046548,0.001012,0.000447,0.00016,0.001039
1474,0.010591,0.004581,0.00226,0.049769,0.000942,0.000433,0.000158,0.001067
1475,0.014025,0.00442,0.002899,0.0469,0.000989,0.000454,0.000158,0.001028
1476,0.008681,0.005527,0.002322,0.034068,0.000697,0.000376,0.00014,0.000747
1477,0.016863,0.005436,0.002837,0.04604,0.000973,0.000466,0.000157,0.001117
1478,0.015806,0.005752,0.002915,0.041537,0.00117,0.000504,0.000172,0.001026
1479,0.014614,0.005964,0.00276,0.046114,0.000977,0.000442,0.00016,0.001068
1480,0.014384,0.005435,0.002488,0.04521,0.000964,0.000473,0.00016,0.001078
1481,0.014435,0.004767,0.003434,0.042761,0.000974,0.000473,0.000159,0.001001
1482,0.010941,0.004341,0.002547,0.048424,0.000979,0.000451,0.00017,0.001217
1483,0.009685,0.003949,0.002416,0.047722,0.001001,0.000438,0.000156,0.00107
1484,0.011783,0.005818,0.003556,0.039987,0.000874,0.000396,0.000162,0.000894
1485,0.014476,0.005195,0.002842,0.045074,0.000991,0.00051,0.000173,0.001074
1486,0.012554,0.003961,0.003474,0.044096,0.001025,0.000503,0.000159,0.001077
1487,0.012786,0.00398,0.002334,0.047028,0.000989,0.00049,0.000168,0.001087
1488,0.017516,0.006011,0.002957,0.04621,0.001003,0.00051,0.00016,0.00105
1489,0.017283,0.005697,0.002827,0.045783,0.001008,0.000487,0.000159,0.001059
1490,0.013777,0.005613,0.00282,0.04724,0.00096,0.00047,0.000168,0.001088
1491,0.014837,0.005819,0.00283,0.046093,0.000996,0.000485,0.000161,0.001079
1492,0.016724,0.005177,0.002771,0.046354,0.000875,0.000445,0.000141,0.000999
1493,0.009697,0.005139,0.002661,0.05105,0.001028,0.00044,0.000156,0.001075
1494,0.011921,0.004523,0.003463,0.049503,0.000987,0.000454,0.000157,0.001106
1495,0.009158,0.004057,0.002387,0.039128,0.001121,0.000502,0.000182,0.001232
1496,0.009302,0.004031,0.002398,0.037414,0.000779,0.000359,0.000124,0.000868
1497,0.009851,0.004015,0.002516,0.03677,0.001018,0.00047,0.000156,0.001068
1498,0.012538,0.004021,0.002353,0.038124,0.001121,0.000504,0.000186,0.001209
1499,0.010261,0.004742,0.002441,0.052042,0.001016,0.000446,0.000179,0.001054
1500,0.010182,0.00441,0.002385,0.05033,0.001012,0.000449,0.000159,0.001091
1501,0.016098,0.005008,0.002908,0.046682,0.001014,0.000478,0.000154,0.001016
1502,0.011449,0.004046,0.003239,0.041378,0.001165,0.000536,0.000183,0.001213
1503,0.014902,0.004622,0.002994,0.049331,0.001052,0.000452,0.000162,0.001098
1504,0.016657,0.005778,0.002941,0.046441,0.001078,0.000466,0.000152,0.000994
1505,0.016625,0.006262,0.002865,0.047374,0.00096,0.000475,0.000159,0.001045
1506,0.018471,0.005493,0.002944,0.047307,0.001033,0.000481,0.000163,0.001098
1507,0.017583,0.005682,0.002657,0.046376,0.000908,0.000444,0.000142,0.00096
1508,0.012196,0.004816,0.002385,0.045713,0.000994,0.000454,0.000162,0.001139
1509,0.013185,0.00542,0.003116,0.046534,0.001026,0.000541,0.000173,0.001016
1510,0.018007,0.004945,0.003158,0.044999,0.001007,0.000486,0.00016,0.000983
1511,0.010362,0.005041,0.003068,0.04957,0.00104,0.000449,0.00017,0.001065
1512,0.014334,0.005543,0.002941,0.046851,0.000997,0.000447,0.000161,0.001079
1513,0.016843,0.00497,0.002782,0.046151,0.000953,0.000443,0.000144,0.000984
1514,0.009515,0.004647,0.002824,0.050193,0.001047,0.000422,0.000142,0.00114
1515,0.009809,0.00461,0.002944,0.048802,0.001001,0.000449,0.000161,0.001112
1516,0.013817,0.006451,0.003247,0.048323,0.001015,0.000478,0.000144,0.000993
1517,0.011588,0.004228,0.002835,0.049009,0.001025,0.000513,0.00017,0.001127
1518,0.014656,0.005177,0.002942,0.045998,0.001043,0.000453,0.000144,0.000961
1519,0.01581,0.00651,0.002929,0.048086,0.000932,0.00046,0.000141,0.000996
1520,0.017078,0.005836,0.002949,0.048578,0.000914,0.000454,0.000149,0.001012
1521,0.015125,0.004579,0.002877,0.045181,0.000993,0.000401,0.000147,0.001036
1522,0.009425,0.004184,0.002482,0.030103,0.000767,0.00034,0.000121,0.000809
1523,0.012099,0.005432,0.002551,0.048278,0.000942,0.000371,0.000153,0.001044
1524,0.010079,0.004174,0.0027,0.035033,0.000929,0.000404,0.000148,0.000977
1525,0.014587,0.004242,0.002544,0.030239,0.000841,0.000371,0.000134,0.000885
1526,0.00924,0.005545,0.002968,0.045552,0.000973,0.000413,0.000151,0.000959
1527,0.009498,0.004256,0.00251,0.035138,0.001045,0.000453,0.000162,0.001212
1528,0.009431,0.004202,0.00252,0.033241,0.000684,0.000293,0.00011,0.000723
1529,0.009636,0.004257,0.002455,0.034435,0.00077,0.000342,0.000127,0.00084
1530,0.010609,0.004282,0.002553,0.040628,0.001817,0.000523,0.000216,0.001119
1531,0.009667,0.004306,0.002507,0.037993,0.000764,0.000295,0.000109,0.000737
1532,0.004801,0.001758,0.001038,0.025067,0.000811,0.000345,0.000121,0.000818
1533,0.009982,0.004728,0.002808,0.040595,0.000963,0.000406,0.000151,0.000949
1534,0.006865,0.003463,0.002096,0.037796,0.000953,0.000415,0.000146,0.000946
1535,0.010585,0.004738,0.002679,0.041196,0.000961,0.000407,0.000146,0.001104
1536,0.010525,0.004794,0.002505,0.041057,0.001001,0.000436,0.000149,0.001079
1537,0.009746,0.004551,0.003244,0.042007,0.000975,0.000411,0.000148,0.00113
1538,0.015645,0.004622,0.003388,0.044009,0.000999,0.000419,0.000146,0.001054
1539,0.016913,0.005709,0.003115,0.048252,0.00112,0.00042,0.000146,0.00098
1540,0.009843,0.004287,0.002813,0.049315,0.001018,0.000434,0.000144,0.000981
1541,0.015894,0.004745,0.002698,0.045316,0.000998,0.00044,0.000147,0.000998
1542,0.01752,0.004567,0.003207,0.044593,0.001006,0.000427,0.000145,0.000978
1543,0.016628,0.005245,0.002578,0.045996,0.001007,0.000465,0.000148,0.001005
1544,0.017284,0.004559,0.003279,0.04432,0.001017,0.000463,0.000147,0.001054
1545,0.010707,0.005782,0.0026,0.051641,0.001117,0.000468,0.000147,0.001013
1546,0.013484,0.005594,0.002606,0.052489,0.001077,0.000429,0.00015,0.000989
1547,0.014931,0.005579,0.003131,0.04787,0.001079,0.000433,0.000146,0.001003
1548,0.011974,0.004546,0.002553,0.054182,0.001109,0.000465,0.000163,0.001058
1549,0.012176,0.004393,0.002602,0.051826,0.001045,0.000418,0.000147,0.001087
1550,0.015303,0.005679,0.003302,0.04441,0.000985,0.000413,0.000141,0.000979
1551,0.01634,0.004337,0.002596,0.051379,0.001121,0.0005,0.000149,0.001024
1552,0.010352,0.00481,0.002917,0.042276,0.001019,0.000428,0.000148,0.001064
1553,0.011129,0.004816,0.002641,0.041859,0.001006,0.000443,0.000148,0.001035
1554,0.010911,0.004886,0.00258,0.041898,0.000963,0.000421,0.000149,0.00102
1555,0.010721,0.004911,0.002585,0.041211,0.000987,0.000414,0.000147,0.001063
1556,0.008662,0.00431,0.002033,0.038089,0.001138,0.00047,0.000146,0.001
1557,0.011206,0.004838,0.002763,0.042354,0.001012,0.000413,0.000151,0.001113
1558,0.011003,0.004498,0.002427,0.040486,0.001116,0.000436,0.000149,0.001026
1559,0.011454,0.004887,0.002802,0.042338,0.001049,0.00042,0.000149,0.001048
1560,0.011282,0.004903,0.002713,0.041916,0.001051,0.000446,0.000148,0.001083
1561,0.007729,0.003432,0.002089,0.037328,0.001033,0.000416,0.000147,0.000972
1562,0.010421,0.004317,0.002373,0.040533,0.00099,0.000415,0.00015,0.000966
1563,0.010437,0.004348,0.002369,0.040736,0.000997,0.000415,0.000148,0.001084
1564,0.009652,0.004066,0.002357,0.038297,0.000906,0.000383,0.000138,0.000944
1565,0.010704,0.004917,0.002641,0.042197,0.000991,0.000416,0.000149,0.00103
1566,0.01107,0.004922,0.002642,0.042294,0.001053,0.000415,0.000151,0.000982
1567,0.010923,0.004911,0.002643,0.042291,0.001054,0.000466,0.000151,0.00099
1568,0.008091,0.0035,0.002068,0.035782,0.000927,0.000379,0.000137,0.000878
1569,0.010522,0.004907,0.002464,0.042005,0.001051,0.00042,0.000149,0.001234
1570,0.011095,0.004657,0.00247,0.041252,0.001036,0.000416,0.000149,0.001058
1571,0.01101,0.004925,0.002581,0.042204,0.001015,0.000416,0.000154,0.000991
1572,0.008674,0.003869,0.00206,0.0371,0.00095,0.000403,0.000136,0.000904
1573,0.009309,0.00405,0.002315,0.038641,0.000974,0.000386,0.000138,0.000902
1574,0.010528,0.004257,0.002444,0.040883,0.001026,0.000419,0.000151,0.000951
1575,0.012186,0.004081,0.00242,0.040005,0.001034,0.000424,0.000156,0.000958
1576,0.011214,0.004961,0.002741,0.042775,0.001035,0.000458,0.000153,0.001012
1577,0.0083,0.00351,0.002116,0.036588,0.000959,0.000385,0.000152,0.000913
1578,0.01105,0.004961,0.002811,0.043206,0.000995,0.000456,0.000156,0.001017
1579,0.010984,0.004964,0.002567,0.042763,0.001061,0.000496,0.000158,0.001093
1580,0.013173,0.004733,0.002651,0.052807,0.001078,0.000428,0.000154,0.00111
1581,0.013688,0.004894,0.002968,0.049198,0.001025,0.000428,0.000165,0.001026
